CP,Type,NOM,COMMUNE,FAUTEUIL,Public,ECRAN,SOUS_TYPE_THEMATIQUE,GCD,LATTI,LONGI,codeReg,nomReg,numdep,nomdept
34600,Cinéma,Cinema Jean-Claude Carriere,BÉDARIEUX,402.0,,3.0,Cinéma,5 - Bourgs ruraux,43.611508,3.171558,76,Occitanie,34,HERAULT
34500,Cinéma,Moncine,BÉZIERS,1462.0,,9.0,Cinéma,1 - Grands centres urbains,43.3352496,3.22674622,76,Occitanie,34,HERAULT
34090,Cinéma,Gaumont Comedie,MONTPELLIER,1113.0,,8.0,Cinéma,1 - Grands centres urbains,43.60920595,3.87963611,76,Occitanie,34,HERAULT
34250,Cinéma,Le Nautilus,PALAVAS-LES-FLOTS,212.0,,1.0,Cinéma,4 - Ceintures urbaines,43.52882895,3.93342664,76,Occitanie,34,HERAULT
35260,Cinéma,duguesclin,CANCALE,228.0,,1.0,Cinéma,5 - Bourgs ruraux,48.67712306,-1.84993675,53,Bretagne,35,ILLE-ET-VILAINE
35220,Cinéma,Etoile,CHÂTEAUBOURG,221.0,,1.0,Cinéma,3 - Petites villes,48.11018517,-1.40509524,53,Bretagne,35,ILLE-ET-VILAINE
35410,Cinéma,Paradisio,CHÂTEAUGIRON,182.0,,1.0,Cinéma,3 - Petites villes,48.04579083,-1.49924526,53,Bretagne,35,ILLE-ET-VILAINE
35210,Cinéma,Le Vendelais,CHÂTILLON-EN-VENDELAIS,199.0,,1.0,Cinéma,6 - Rural à habitat dispersé,48.22458331,-1.1795209,53,Bretagne,35,ILLE-ET-VILAINE
35270,Cinéma,Chateaubriand,COMBOURG,296.0,,2.0,Cinéma,5 - Bourgs ruraux,48.412765,-1.750635,53,Bretagne,35,ILLE-ET-VILAINE
35130,Cinéma,Le Bretagne,LA_GUERCHE-DE-BRETAGNE,270.0,,1.0,Cinéma,5 - Bourgs ruraux,47.94144805,-1.22608502,53,Bretagne,35,ILLE-ET-VILAINE
35380,Cinéma,Cinema L hermine,PLÉLAN-LE-GRAND,192.0,,1.0,Cinéma,5 - Bourgs ruraux,47.99902229,-2.09550068,53,Bretagne,35,ILLE-ET-VILAINE
35140,Cinéma,Mauclerc,SAINT-AUBIN-DU-CORMIER,293.0,,2.0,Cinéma,5 - Bourgs ruraux,48.25714625,-1.38868014,53,Bretagne,35,ILLE-ET-VILAINE
35400,Cinéma,Cine Vauban,SAINT-MALO,1458.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,48.65636523,-1.96800535,53,Bretagne,35,ILLE-ET-VILAINE
35290,Cinéma,Le Celtic,SAINT-MÉEN-LE-GRAND,307.0,,2.0,Cinéma,5 - Bourgs ruraux,48.18938742,-2.19192712,53,Bretagne,35,ILLE-ET-VILAINE
36200,Cinéma,Eden Palace,ARGENTON-SUR-CREUSE,187.0,,1.0,Cinéma,3 - Petites villes,46.58877556,1.51996288,24,Centre-Val de Loire,36,INDRE
36400,Cinéma,Lux,LA_CHÂTRE,193.0,,1.0,Cinéma,5 - Bourgs ruraux,46.58151418,1.98724103,24,Centre-Val de Loire,36,INDRE
37510,Cinéma,La Parenthese,BALLAN-MIRÉ,166.0,,1.0,Cinéma,4 - Ceintures urbaines,47.33767735,0.61319157,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
37140,Cinéma,Abbaye de Bourgueil,BOURGUEIL,380.0,,1.0,Cinéma,5 - Bourgs ruraux,47.28217265,0.17231409,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
37140,Cinéma,Familia,BOURGUEIL,224.0,,1.0,Cinéma,5 - Bourgs ruraux,47.28289674,0.17223665,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
37130,Cinéma,Espace Jean-Hugues Anglade (Ex-Foyer Communal),LANGEAIS,189.0,,1.0,Cinéma,5 - Bourgs ruraux,47.32694012,0.40833029,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
37390,Cinéma,Complexe Culturel Oesia,NOTRE-DAME-D_OÉ,500.0,,1.0,Cinéma,4 - Ceintures urbaines,47.45031525,0.69819113,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
37520,Cinéma,La Pleiade,LA_RICHE,298.0,,1.0,Cinéma,1 - Grands centres urbains,47.38633998,0.65302305,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
37000,Cinéma,Cine Loire,TOURS,1814.0,,9.0,Cinéma,1 - Grands centres urbains,47.42318195,0.71030261,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
38520,Cinéma,Salle Polyvalente,LE_BOURG-D_OISANS,150.0,,1.0,Cinéma,5 - Bourgs ruraux,45.075098,6.013937,84,Auvergne-Rhône-Alpes,38,ISERE
38650,Cinéma,Galaxy,CHÂTEAU-BERNARD,1076.0,,6.0,Cinéma,6 - Rural à habitat dispersé,44.97498,5.575891,84,Auvergne-Rhône-Alpes,38,ISERE
38930,Cinéma,Salle Jean Giono,CLELLES,129.0,,1.0,Cinéma,6 - Rural à habitat dispersé,44.814065,5.63181,84,Auvergne-Rhône-Alpes,38,ISERE
38130,Cinéma,Pathe,ECHIROLLES,2925.0,,12.0,Cinéma,1 - Grands centres urbains,45.14714117,5.72281237,84,Auvergne-Rhône-Alpes,38,ISERE
38750,Cinéma,Palais,HUEZ,258.0,,2.0,Cinéma,5 - Bourgs ruraux,45.08998588,6.07101774,84,Auvergne-Rhône-Alpes,38,ISERE
38250,Cinéma,Salle La Recre,LANS-EN-VERCORS,92.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.126881,5.59068,84,Auvergne-Rhône-Alpes,38,ISERE
38350,Cinéma,Le Theatre,LA_MURE,508.0,,2.0,Cinéma,3 - Petites villes,44.9022745,5.78600835,84,Auvergne-Rhône-Alpes,38,ISERE
38530,Cinéma,Jean Renoir,PONTCHARRA,288.0,,1.0,Cinéma,3 - Petites villes,45.43198895,6.02012795,84,Auvergne-Rhône-Alpes,38,ISERE
38230,Cinéma,Varietes,PONT-DE-CHÉRUY,749.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,45.74956216,5.17493509,84,Auvergne-Rhône-Alpes,38,ISERE
38160,Cinéma,Salle Polyvalente,SAINT_ANTOINE_L_ABBAYE,250.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.174031,5.218117,84,Auvergne-Rhône-Alpes,38,ISERE
38120,Cinéma,La Vence Scene,SAINT-EGRÈVE,432.0,,2.0,Cinéma,1 - Grands centres urbains,45.23008901,5.68152352,84,Auvergne-Rhône-Alpes,38,ISERE
38380,Cinéma,Le Cartus,SAINT-LAURENT-DU-PONT,187.0,,1.0,Cinéma,5 - Bourgs ruraux,45.38843672,5.73089492,84,Auvergne-Rhône-Alpes,38,ISERE
38400,Cinéma,Mon Cine,SAINT-MARTIN-D_HÈRES,140.0,,1.0,Cinéma,1 - Grands centres urbains,45.18583551,5.7471178,84,Auvergne-Rhône-Alpes,38,ISERE
39300,Cinéma,Republique,CHAMPAGNOLE,272.0,,3.0,Cinéma,3 - Petites villes,46.74865603,5.90633114,27,Bourgogne-Franche-Comté,39,JURA
39260,Cinéma,Francois Truffaut,MOIRANS-EN-MONTAGNE,330.0,,1.0,Cinéma,5 - Bourgs ruraux,46.457868,5.758014,27,Bourgogne-Franche-Comté,39,JURA
39400,Cinéma,Casino,HAUTS_DE_BIENNE,308.0,,2.0,Cinéma,3 - Petites villes,46.52272228,6.01999864,27,Bourgogne-Franche-Comté,39,JURA
40210,Cinéma,Le Felix,LABOUHEYRE,236.0,,1.0,Cinéma,5 - Bourgs ruraux,44.213874,-0.919094,75,Nouvelle-Aquitaine,40,LANDES
40660,Cinéma,Camping Le Vieux Port,MESSANGES,250.0,,1.0,Cinéma,6 - Rural à habitat dispersé,43.816722,-1.375306,75,Nouvelle-Aquitaine,40,LANDES
40465,Cinéma,Grand Ecran,PONTONX-SUR-L_ADOUR,220.0,,1.0,Cinéma,5 - Bourgs ruraux,43.78755321,-0.9247655,75,Nouvelle-Aquitaine,40,LANDES
40230,Cinéma,Grand Ecran,SAINT-VINCENT-DE-TYROSSE,286.0,,1.0,Cinéma,3 - Petites villes,43.66093563,-1.30442012,75,Nouvelle-Aquitaine,40,LANDES
40220,Cinéma,Mega Cgr,TARNOS,2519.0,,12.0,Cinéma,4 - Ceintures urbaines,43.52702746,-1.46306725,75,Nouvelle-Aquitaine,40,LANDES
40480,Cinéma,Albret,VIEUX-BOUCAU-LES-BAINS,436.0,,1.0,Cinéma,5 - Bourgs ruraux,43.78629,-1.402582,75,Nouvelle-Aquitaine,40,LANDES
41600,Cinéma,Le Melies  (Ex-Nouveau Cinema),LAMOTTE-BEUVRON,168.0,,1.0,Cinéma,5 - Bourgs ruraux,47.60152379,2.02579113,24,Centre-Val de Loire,41,LOIR-ET-CHER
41400,Cinéma,Le Regent,MONTRICHARD_VAL_DE_CHER,195.0,,1.0,Cinéma,5 - Bourgs ruraux,47.34350352,1.1826707,24,Centre-Val de Loire,41,LOIR-ET-CHER
42190,Cinéma,Les Halles,CHARLIEU,210.0,,2.0,Cinéma,5 - Bourgs ruraux,46.15847999,4.1705624,84,Auvergne-Rhône-Alpes,42,LOIRE
42600,Cinéma,Cinéma Rex,MONTBRISON,816.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,45.61480496,4.06764894,84,Auvergne-Rhône-Alpes,42,LOIRE
42360,Cinéma,Beausejour,PANISSIÈRES,148.0,,1.0,Cinéma,5 - Bourgs ruraux,45.79220375,4.34161027,84,Auvergne-Rhône-Alpes,42,LOIRE
42300,Cinéma,Le Grand Palais,ROANNE,1919.0,,9.0,Cinéma,2 - Centres urbains intermédiaires,46.03776915,4.0642078,84,Auvergne-Rhône-Alpes,42,LOIRE
42400,Cinéma,Veo Grand Lumiere,SAINT-CHAMOND,950.0,,6.0,Cinéma,2 - Centres urbains intermédiaires,45.472045,4.505391,84,Auvergne-Rhône-Alpes,42,LOIRE
42100,Cinéma,Alhambra,SAINT-ETIENNE,1733.0,,10.0,Cinéma,1 - Grands centres urbains,45.44183029,4.38484676,84,Auvergne-Rhône-Alpes,42,LOIRE
42100,Cinéma,Le Camion Rouge,SAINT-ETIENNE,1643.0,,10.0,Cinéma,1 - Grands centres urbains,45.4379,4.395893,84,Auvergne-Rhône-Alpes,42,LOIRE
42100,Cinéma,Le Melies,SAINT-ETIENNE,630.0,,4.0,Cinéma,1 - Grands centres urbains,45.44164595,4.38729425,84,Auvergne-Rhône-Alpes,42,LOIRE
42660,Cinéma,Espace Jules Verne,SAINT-GENEST-MALIFAUX,221.0,,1.0,Cinéma,5 - Bourgs ruraux,45.33967721,4.4141933,84,Auvergne-Rhône-Alpes,42,LOIRE
44150,Cinéma,Eden 3,ANCENIS-SAINT-GÉRÉON,549.0,,3.0,Cinéma,3 - Petites villes,47.364116,-1.178442,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44290,Cinéma,L Odeon,GUÉMENÉ-PENFAO,165.0,,1.0,Cinéma,5 - Bourgs ruraux,47.63007245,-1.83222404,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44650,Cinéma,Cinema St Michel,LEGÉ,263.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.88499205,-1.5983425,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44300,Cinéma,Le Cinematographe,NANTES,162.0,,1.0,Cinéma,1 - Grands centres urbains,47.21679415,-1.55152591,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44170,Cinéma,Le Nozek,NOZAY,202.0,,1.0,Cinéma,5 - Bourgs ruraux,47.5646385,-1.62879619,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44770,Cinéma,Atlantique,PRÉFAILLES,268.0,,1.0,Cinéma,5 - Bourgs ruraux,47.12827051,-2.21611709,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44800,Cinéma,Ugc Cine Cite Atlantis,SAINT-HERBLAIN,2458.0,,12.0,Cinéma,1 - Grands centres urbains,47.2243969,-1.62560059,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44230,Cinéma,Cineville,SAINT-SÉBASTIEN-SUR-LOIRE,1792.0,,9.0,Cinéma,1 - Grands centres urbains,47.189868,-1.4869,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44420,Cinéma,Atlantic,LA_TURBALLE,160.0,,1.0,Cinéma,5 - Bourgs ruraux,47.34869745,-2.48978542,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
44120,Cinéma,Cine Vaillant,VERTOU,195.0,,1.0,Cinéma,4 - Ceintures urbaines,47.167104,-1.467908,52,Pays de la Loire,44,LOIRE-ATLANTIQUE
45100,Cinéma,Pathe Orleans,ORLÉANS,2309.0,,12.0,Cinéma,1 - Grands centres urbains,47.89872128,1.90810754,24,Centre-Val de Loire,45,LOIRET
45100,Cinéma,Les Carmes,ORLÉANS,517.0,,4.0,Cinéma,1 - Grands centres urbains,47.9013389,1.9009778,24,Centre-Val de Loire,45,LOIRET
46500,Cinéma,L Atelier,GRAMAT,158.0,,1.0,Cinéma,5 - Bourgs ruraux,44.775936,1.72351,76,Occitanie,46,LOT
47000,Cinéma,Studio Jules Ferry,AGEN,288.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,44.20459291,0.62774283,75,Nouvelle-Aquitaine,47,LOT-ET-GARONNE
48100,Cinéma,Trianon,MARVEJOLS,177.0,,1.0,Cinéma,5 - Bourgs ruraux,44.551625,3.29161738,76,Occitanie,48,LOZERE
48370,Cinéma,Foyer Rural,SAINT-GERMAIN-DE-CALBERTE,100.0,,1.0,Cinéma,7 - Rural à habitat très dispersé,44.217236,3.808519,76,Occitanie,48,LOZERE
49000,Cinéma,Gaumont,ANGERS,2522.0,,12.0,Cinéma,1 - Grands centres urbains,47.47944914,-0.55072517,52,Pays de la Loire,49,MAINE-ET-LOIRE
49250,Cinéma,Cinema de Beaufort En Vallee,BEAUFORT-EN-ANJOU,144.0,,1.0,Cinéma,3 - Petites villes,47.44058508,-0.21830025,52,Pays de la Loire,49,MAINE-ET-LOIRE
49120,Cinéma,Club,CHEMILLÉ-EN-ANJOU,198.0,,1.0,Cinéma,5 - Bourgs ruraux,47.212271,-0.72686,52,Pays de la Loire,49,MAINE-ET-LOIRE
49140,Cinéma,Salle Saint Michel,JARZÉ_VILLAGES,244.0,,1.0,Cinéma,5 - Bourgs ruraux,47.55490314,-0.23402883,52,Pays de la Loire,49,MAINE-ET-LOIRE
49410,Cinéma,Montjean Cinema,MAUGES-SUR-LOIRE,155.0,,1.0,Cinéma,5 - Bourgs ruraux,47.3888727,-0.86225118,52,Pays de la Loire,49,MAINE-ET-LOIRE
50270,Cinéma,Select,BARNEVILLE-CARTERET,270.0,,1.0,Cinéma,5 - Bourgs ruraux,49.37850114,-1.78555005,28,Normandie,50,MANCHE
50480,Cinéma,Le Cotentin,CARENTAN-LES-MARAIS,316.0,,2.0,Cinéma,3 - Petites villes,49.302896,-1.247604,28,Normandie,50,MANCHE
53200,Cinéma,Palace,CHÂTEAU-GONTIER-SUR-MAYENNE,445.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,47.82689609,-0.70560907,52,Pays de la Loire,53,MAYENNE
54450,Cinéma,Bon Accueil,BLÂMONT,274.0,,1.0,Cinéma,5 - Bourgs ruraux,48.58863804,6.84485462,44,Grand Est,54,MEURTHE-ET-MOSELLE
54240,Cinéma,Casino,JOEUF,234.0,,1.0,Cinéma,3 - Petites villes,49.22951815,6.01904692,44,Grand Est,54,MEURTHE-ET-MOSELLE
54130,Cinéma,Royal,SAINT-MAX,274.0,,2.0,Cinéma,1 - Grands centres urbains,48.69967926,6.20808572,44,Grand Est,54,MEURTHE-ET-MOSELLE
55200,Cinéma,Francois Truffaut,COMMERCY,215.0,,1.0,Cinéma,3 - Petites villes,48.763489,5.589497,44,Grand Est,55,MEUSE
56340,Cinéma,Rex,CARNAC,422.0,,2.0,Cinéma,5 - Bourgs ruraux,47.57250719,-3.07608443,53,Bretagne,56,MORBIHAN
56410,Cinéma,La Riviere,ETEL,212.0,,1.0,Cinéma,3 - Petites villes,47.65495506,-3.20227388,53,Bretagne,56,MORBIHAN
56300,Cinéma,Rex,PONTIVY,806.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,48.07008474,-2.94405663,53,Bretagne,56,MORBIHAN
57170,Cinéma,Salle Saint Jean,CHÂTEAU-SALINS,190.0,,1.0,Cinéma,5 - Bourgs ruraux,48.8226651,6.50722511,44,Grand Est,57,MOSELLE
57600,Cinéma,Paris,FORBACH,774.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,49.18500933,6.89438051,44,Grand Est,57,MOSELLE
57155,Cinéma,Marly-Mages (Ex-Marly Scope),MARLY,146.0,,1.0,Cinéma,4 - Ceintures urbaines,49.06744,6.148929,44,Grand Est,57,MOSELLE
57370,Cinéma,Le Club,PHALSBOURG,160.0,,1.0,Cinéma,5 - Bourgs ruraux,48.76777528,7.2587907,44,Grand Est,57,MOSELLE
57200,Cinéma,Forum,SARREGUEMINES,1398.0,,8.0,Cinéma,3 - Petites villes,49.11062987,7.07098532,44,Grand Est,57,MOSELLE
57100,Cinéma,Scala,THIONVILLE,299.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,49.35798004,6.1679668,44,Grand Est,57,MOSELLE
57140,Cinéma,Salle Michel Bonnet,WOIPPY,100.0,,1.0,Cinéma,1 - Grands centres urbains,49.150597,6.146816,44,Grand Est,57,MOSELLE
58200,Cinéma,Eden Cinema,COSNE-COURS-SUR-LOIRE,320.0,,2.0,Cinéma,3 - Petites villes,47.40983122,2.92357151,27,Bourgogne-Franche-Comté,58,NIEVRE
58000,Cinéma,Cine Mazarin,NEVERS,1816.0,,10.0,Cinéma,2 - Centres urbains intermédiaires,46.989632,3.150328,27,Bourgogne-Franche-Comté,58,NIEVRE
58230,Cinéma,Cinéma Le Clap,OUROUX-EN-MORVAN,64.0,,1.0,Cinéma,7 - Rural à habitat très dispersé,44.665847,1.193196,27,Bourgogne-Franche-Comté,58,NIEVRE
59491,Cinéma,Le Kino Cine (Ex-Kino),VILLENEUVE-D_ASCQ,316.0,,1.0,Cinéma,1 - Grands centres urbains,50.608989,3.134086,32,Hauts-de-France,59,NORD
59166,Cinéma,Le Foyer,BOUSBECQUE,356.0,,1.0,Cinéma,4 - Ceintures urbaines,50.77059076,3.08131435,32,Hauts-de-France,59,NORD
59123,Cinéma,Fa Mi La,BRAY-DUNES,156.0,,1.0,Cinéma,3 - Petites villes,51.07049305,2.51942579,32,Hauts-de-France,59,NORD
59500,Cinéma,Majestic,DOUAI,2000.0,,10.0,Cinéma,1 - Grands centres urbains,50.37599566,3.07610822,32,Hauts-de-France,59,NORD
59282,Cinéma,Jean Renoir,DOUCHY-LES-MINES,166.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,50.30037855,3.38981284,32,Hauts-de-France,59,NORD
59610,Cinéma,Sun 7 Cine,FOURMIES,133.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,50.01372561,4.04483297,32,Hauts-de-France,59,NORD
59250,Cinéma,Le Familia,HALLUIN,237.0,,1.0,Cinéma,1 - Grands centres urbains,50.78065552,3.1275281,32,Hauts-de-France,59,NORD
59115,Cinéma,Amical Cine,LEERS,154.0,,1.0,Cinéma,1 - Grands centres urbains,50.67912227,3.24372417,32,Hauts-de-France,59,NORD
59260,Cinéma,Kinepolis,LILLE,7358.0,,23.0,Cinéma,1 - Grands centres urbains,50.65178396,2.98081667,32,Hauts-de-France,59,NORD
59700,Cinéma,Colisee Lumiere,MARCQ-EN-BAROEUL,226.0,,1.0,Cinéma,1 - Grands centres urbains,50.664345,3.072348,32,Hauts-de-France,59,NORD
60400,Cinéma,Nouveau Cinema Le Paradisio 1 (Ex-Paradisio)  (Ex-Palace A),NOYON,643.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,49.57977134,3.00916371,32,Hauts-de-France,60,OISE
61100,Cinéma,Viking,FLERS,849.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,48.74901659,-0.5671357,28,Normandie,61,ORNE
61230,Cinéma,Le Tahiti,GACÉ,350.0,,1.0,Cinéma,5 - Bourgs ruraux,48.79437604,0.29842334,28,Normandie,61,ORNE
62700,Cinéma,Mega Cgr,BRUAY-LA-BUISSIÈRE,2404.0,,12.0,Cinéma,2 - Centres urbains intermédiaires,50.49234,2.569387,32,Hauts-de-France,62,PAS-DE-CALAIS
62130,Cinéma,Le Regency,SAINT-POL-SUR-TERNOISE,140.0,,1.0,Cinéma,3 - Petites villes,50.38140333,2.33716426,32,Hauts-de-France,62,PAS-DE-CALAIS
62520,Cinéma,Les 3 As,LE_TOUQUET-PARIS-PLAGE,445.0,,5.0,Cinéma,4 - Ceintures urbaines,50.52457917,1.58527014,32,Hauts-de-France,62,PAS-DE-CALAIS
63170,Cinéma,Cine Dome,AUBIÈRE,2479.0,,14.0,Cinéma,1 - Grands centres urbains,45.75677833,3.14387824,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63100,Cinéma,Cgr Clermont Ferrand Val Arena,CLERMONT-FERRAND,2218.0,,12.0,Cinéma,1 - Grands centres urbains,45.81353849,3.1126922,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63100,Cinéma,Le Rio,CLERMONT-FERRAND,159.0,,1.0,Cinéma,1 - Grands centres urbains,45.80257888,3.10799637,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
64100,Cinéma,L Atalante  Ex Utopia,BAYONNE,180.0,,1.0,Cinéma,1 - Grands centres urbains,43.494626,-1.46704,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64210,Cinéma,Getari Enea,GUÉTHARY,128.0,,1.0,Cinéma,4 - Ceintures urbaines,43.42017492,-1.60598578,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64300,Cinéma,Le Pixel,ORTHEZ,299.0,,2.0,Cinéma,3 - Petites villes,43.48790884,-0.77602071,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64000,Cinéma,Cgr Saint Louis,PAU,1148.0,,7.0,Cinéma,1 - Grands centres urbains,43.29539212,-0.37004552,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64120,Cinéma,Saint Louis,SAINT-PALAIS,496.0,,2.0,Cinéma,5 - Bourgs ruraux,43.32760838,-1.03597001,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
65400,Cinéma,Maison du Val D azun,ARRENS-MARSOUS,75.0,,1.0,Cinéma,6 - Rural à habitat dispersé,42.955828,-0.213947,76,Occitanie,65,HAUTES-PYRENEES
65110,Cinéma,Casino,CAUTERETS,122.0,,1.0,Cinéma,6 - Rural à habitat dispersé,42.88656058,-0.11471223,76,Occitanie,65,HAUTES-PYRENEES
65000,Cinéma,Mega Cgr,TARBES,1968.0,,11.0,Cinéma,2 - Centres urbains intermédiaires,43.24091098,0.07825488,76,Occitanie,65,HAUTES-PYRENEES
65120,Cinéma,Le Refuge,BARÈGES,136.0,,1.0,Cinéma,6 - Rural à habitat dispersé,42.89636088,0.06265011,76,Occitanie,65,HAUTES-PYRENEES
66160,Cinéma,Majestic,LE_BOULOU,330.0,,1.0,Cinéma,3 - Petites villes,42.52457071,2.82964737,76,Occitanie,66,PYRENEES-ORIENTALES
66000,Cinéma,Cinemovida Mega Castillet,PERPIGNAN,2560.0,,14.0,Cinéma,1 - Grands centres urbains,42.66629444,2.91794701,76,Occitanie,66,PYRENEES-ORIENTALES
66000,Cinéma,Castillet 1,PERPIGNAN,626.0,,7.0,Cinéma,1 - Grands centres urbains,42.70121248,2.89433238,76,Occitanie,66,PYRENEES-ORIENTALES
67230,Cinéma,Rex,BENFELD,171.0,,1.0,Cinéma,4 - Ceintures urbaines,48.36930116,7.5955229,44,Grand Est,67,BAS-RHIN
67120,Cinéma,Le Trefle (Ex-L atalante),DORLISHEIM,2041.0,,13.0,Cinéma,2 - Centres urbains intermédiaires,48.5220625,7.50087292,44,Grand Est,67,BAS-RHIN
67150,Cinéma,Amitie,ERSTEIN,367.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,48.42150716,7.66235337,44,Grand Est,67,BAS-RHIN
67110,Cinéma,La Castine,REICHSHOFFEN,341.0,,1.0,Cinéma,3 - Petites villes,48.93171739,7.66116348,44,Grand Est,67,BAS-RHIN
67700,Cinéma,Le Cubic,SAVERNE,411.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,48.73945398,7.36725542,44,Grand Est,67,BAS-RHIN
67100,Cinéma,Le Star,STRASBOURG,529.0,,5.0,Cinéma,1 - Grands centres urbains,48.58374249,7.74248172,44,Grand Est,67,BAS-RHIN
67550,Cinéma,Pôle Culturel Le Diapason,VENDENHEIM,121.0,,1.0,Cinéma,4 - Ceintures urbaines,48.66559804,7.71087933,44,Grand Est,67,BAS-RHIN
67290,Cinéma,M.J.C.,WINGEN-SUR-MODER,140.0,,1.0,Cinéma,5 - Bourgs ruraux,48.918237,7.370931,44,Grand Est,67,BAS-RHIN
67160,Cinéma,La Nef - Relais Culturel de Wissembourg,WISSEMBOURG,411.0,,1.0,Cinéma,3 - Petites villes,49.03598446,7.94744649,44,Grand Est,67,BAS-RHIN
68130,Cinéma,Palace Lumiere,ALTKIRCH,566.0,,4.0,Cinéma,3 - Petites villes,47.62374005,7.23621976,44,Grand Est,68,HAUT-RHIN
68000,Cinéma,Mega Cgr,COLMAR,2366.0,,12.0,Cinéma,1 - Grands centres urbains,48.0817973,7.35522496,44,Grand Est,68,HAUT-RHIN
68200,Cinéma,Le Palace,MULHOUSE,854.0,,8.0,Cinéma,1 - Grands centres urbains,47.75102465,7.33847276,44,Grand Est,68,HAUT-RHIN
68200,Cinéma,Studio Bel Air,MULHOUSE,126.0,,1.0,Cinéma,1 - Grands centres urbains,47.73376289,7.30706001,44,Grand Est,68,HAUT-RHIN
69220,Cinéma,Le Singulier Cinema,BELLEVILLE-EN-BEAUJOLAIS,299.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,46.10589936,4.74806422,84,Auvergne-Rhône-Alpes,69,RHONE
69300,Cinéma,Salle Melies,CALUIRE-ET-CUIRE,267.0,,1.0,Cinéma,1 - Grands centres urbains,45.79795472,4.86692233,84,Auvergne-Rhône-Alpes,69,RHONE
69590,Cinéma,Chateau de Pluvy,POMEYS,100.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.640438,4.467393,84,Auvergne-Rhône-Alpes,69,RHONE
69230,Cinéma,Ciné La Mouche,SAINT-GENIS-LAVAL,301.0,,1.0,Cinéma,1 - Grands centres urbains,45.69749209,4.79484004,84,Auvergne-Rhône-Alpes,69,RHONE
69590,Cinéma,Le Foyer,SAINT-SYMPHORIEN-SUR-COISE,247.0,,2.0,Cinéma,5 - Bourgs ruraux,45.62955964,4.45235577,84,Auvergne-Rhône-Alpes,69,RHONE
69120,Cinéma,Pathe Carre de Soie,VAULX-EN-VELIN,3669.0,,15.0,Cinéma,1 - Grands centres urbains,45.76374062,4.92027655,84,Auvergne-Rhône-Alpes,69,RHONE
69400,Cinéma,Les 400 Coups Salle,VILLEFRANCHE-SUR-SAÔNE,392.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,45.98946962,4.71678166,84,Auvergne-Rhône-Alpes,69,RHONE
69330,Cinéma,Cine-Meyzieu,MEYZIEU,408.0,,3.0,Cinéma,1 - Grands centres urbains,45.76504935,5.00345976,84,Auvergne-Rhône-Alpes,69,RHONE
69140,Cinéma,Ciné Rillieux,RILLIEUX-LA-PAPE,590.0,,3.0,Cinéma,1 - Grands centres urbains,45.81861998,4.904221,84,Auvergne-Rhône-Alpes,69,RHONE
